cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,polintr,trstprl,trstplt,vote,lrscale,gincdif,imbgeco,imueclt,imwbcnt,gndr,agea,eisced,eduyrs,mnactic
DE,ESS1-8e01,1.0,12.12.2018,89877,ESS8e02_1,8,2.1,12000137,1.23700523376465,0.962566494941711,2.499809187,2,2,2,1,4,3,7,8,5,1,66,3,14,6
DE,ESS1-8e01,1.0,12.12.2018,89878,ESS8e02_1,8,2.1,12000141,1.23700523376465,0.66788250207901,2.499809187,2,3,3,3,8,2,6,3,5,1,30,6,20,1
DE,ESS1-8e01,1.0,12.12.2018,89879,ESS8e02_1,8,2.1,12000158,1.23700523376465,1.13577890396118,2.499809187,2,7,3,1,2,2,7,3,5,2,49,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,89880,ESS8e02_1,8,2.1,12000161,1.23700523376465,1.05580425262451,2.499809187,3,4,3,1,6,3,4,5,3,2,61,3,11,1
DE,ESS1-8e01,1.0,12.12.2018,89881,ESS8e02_1,8,2.1,12000167,1.23700523376465,0.54558128118515,2.499809187,1,7,6,1,3,3,5,8,7,1,59,5,15,1
DE,ESS1-8e01,1.0,12.12.2018,89882,ESS8e02_1,8,2.1,12000183,1.23700523376465,1.27256214618683,2.499809187,1,6,5,1,5,5,10,7,7,1,55,5,17,1
DE,ESS1-8e01,1.0,12.12.2018,89883,ESS8e02_1,8,2.1,12000184,1.23700523376465,0.765770256519318,2.499809187,2,4,0,2,5,2,4,5,3,2,70,7,16,6
DE,ESS1-8e01,1.0,12.12.2018,89884,ESS8e02_1,8,2.1,12000185,1.23700523376465,0.721285879611969,2.499809187,1,7,4,1,1,2,10,9,8,1,71,7,20,6
DE,ESS1-8e01,1.0,12.12.2018,89885,ESS8e02_1,8,2.1,12000187,1.23700523376465,3.19316101074219,2.499809187,2,5,4,1,5,1,6,7,7,2,80,2,10,6
DE,ESS1-8e01,1.0,12.12.2018,89886,ESS8e02_1,8,2.1,12000188,1.23700523376465,1.21496593952179,2.499809187,3,3,2,2,5,4,8,5,7,1,25,5,15,2
DE,ESS1-8e01,1.0,12.12.2018,89887,ESS8e02_1,8,2.1,12000190,1.23700523376465,1.3689501285553,2.499809187,2,5,5,3,0,2,7,6,5,2,19,4,12,1
DE,ESS1-8e01,1.0,12.12.2018,89888,ESS8e02_1,8,2.1,12000191,1.23700523376465,1.36279630661011,2.499809187,2,8,6,3,5,2,4,7,5,2,16,1,9,2
DE,ESS1-8e01,1.0,12.12.2018,89889,ESS8e02_1,8,2.1,12000198,1.23700523376465,0.779647171497345,2.499809187,2,6,5,2,3,2,7,6,5,1,37,7,19,8
DE,ESS1-8e01,1.0,12.12.2018,89890,ESS8e02_1,8,2.1,12000199,1.23700523376465,4.00009107589722,2.499809187,1,5,4,3,5,1,4,5,3,1,70,2,5,6
DE,ESS1-8e01,1.0,12.12.2018,89891,ESS8e02_1,8,2.1,12000200,1.23700523376465,4.00009107589722,2.499809187,3,4,6,3,8,2,5,3,8,1,57,2,5,1
DE,ESS1-8e01,1.0,12.12.2018,89892,ESS8e02_1,8,2.1,12000201,1.23700523376465,0.765770256519318,2.499809187,1,7,2,1,8,4,5,0,3,2,67,5,13,1
DE,ESS1-8e01,1.0,12.12.2018,89893,ESS8e02_1,8,2.1,12000202,1.23700523376465,0.977390348911285,2.499809187,2,7,5,1,4,2,7,6,5,2,34,7,17,8
DE,ESS1-8e01,1.0,12.12.2018,89894,ESS8e02_1,8,2.1,12000204,1.23700523376465,0.779647171497345,2.499809187,3,6,7,1,88,2,5,6,4,1,38,5,14,1
DE,ESS1-8e01,1.0,12.12.2018,89895,ESS8e02_1,8,2.1,12000205,1.23700523376465,0.882974445819855,2.499809187,2,6,5,1,6,2,7,4,3,1,23,5,14,2
DE,ESS1-8e01,1.0,12.12.2018,89896,ESS8e02_1,8,2.1,12000206,1.23700523376465,1.21496593952179,2.499809187,3,10,6,1,5,2,8,3,7,1,27,5,17,1
DE,ESS1-8e01,1.0,12.12.2018,89897,ESS8e02_1,8,2.1,12000207,1.23700523376465,1.36279630661011,2.499809187,1,5,2,3,0,1,5,10,7,2,16,1,11,2
DE,ESS1-8e01,1.0,12.12.2018,89898,ESS8e02_1,8,2.1,12000208,1.23700523376465,1.27256214618683,2.499809187,2,7,2,1,6,2,4,8,8,1,55,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,89899,ESS8e02_1,8,2.1,12000210,1.23700523376465,1.40798127651215,2.499809187,2,0,0,1,7,2,3,3,3,1,43,3,14,1
DE,ESS1-8e01,1.0,12.12.2018,89900,ESS8e02_1,8,2.1,12000211,1.23700523376465,1.36279630661011,2.499809187,4,5,5,3,6,2,7,8,4,2,15,2,9,2
DE,ESS1-8e01,1.0,12.12.2018,89901,ESS8e02_1,8,2.1,12000212,1.23700523376465,1.3689501285553,2.499809187,3,6,4,1,2,2,6,10,9,2,21,4,12,9
DE,ESS1-8e01,1.0,12.12.2018,89902,ESS8e02_1,8,2.1,12000214,1.23700523376465,1.40798127651215,2.499809187,1,2,2,2,4,1,5,5,5,1,38,5,17,1
DE,ESS1-8e01,1.0,12.12.2018,89903,ESS8e02_1,8,2.1,12000219,1.23700523376465,0.765770256519318,2.499809187,2,9,9,1,5,4,6,10,8,2,74,6,12,8
DE,ESS1-8e01,1.0,12.12.2018,89904,ESS8e02_1,8,2.1,12000220,1.23700523376465,1.3689501285553,2.499809187,3,5,3,2,4,2,6,5,5,2,24,3,16,1
DE,ESS1-8e01,1.0,12.12.2018,89905,ESS8e02_1,8,2.1,12000223,1.23700523376465,0.784707963466644,2.499809187,3,8,6,1,4,2,8,8,5,2,47,7,23,1
DE,ESS1-8e01,1.0,12.12.2018,89906,ESS8e02_1,8,2.1,12000250,1.23700523376465,1.17753088474274,2.499809187,2,6,2,1,4,1,7,3,5,1,26,4,16,1
DE,ESS1-8e01,1.0,12.12.2018,89907,ESS8e02_1,8,2.1,12000253,1.23700523376465,1.3528196811676,2.499809187,2,5,7,1,77,1,6,7,7,2,61,3,12,9
DE,ESS1-8e01,1.0,12.12.2018,89908,ESS8e02_1,8,2.1,12000255,1.23700523376465,1.17753088474274,2.499809187,3,6,5,1,4,2,4,4,6,1,25,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,89909,ESS8e02_1,8,2.1,12000257,1.23700523376465,1.45529162883759,2.499809187,3,5,4,2,7,4,2,3,1,2,35,3,12,8
DE,ESS1-8e01,1.0,12.12.2018,89910,ESS8e02_1,8,2.1,12000261,1.23700523376465,1.45529162883759,2.499809187,2,4,6,1,5,2,5,3,3,2,54,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,89911,ESS8e02_1,8,2.1,12000267,1.23700523376465,0.699061930179596,2.499809187,1,2,1,2,5,3,4,0,0,1,55,5,12,1
DE,ESS1-8e01,1.0,12.12.2018,89912,ESS8e02_1,8,2.1,12000268,1.23700523376465,1.17753088474274,2.499809187,2,7,6,1,5,3,9,6,7,1,25,5,19,1
DE,ESS1-8e01,1.0,12.12.2018,89913,ESS8e02_1,8,2.1,12000274,1.23700523376465,0.855768918991089,2.499809187,2,8,7,1,7,2,7,7,7,1,34,7,19,1
DE,ESS1-8e01,1.0,12.12.2018,89914,ESS8e02_1,8,2.1,12000275,1.23700523376465,0.699061930179596,2.499809187,2,2,2,1,0,1,6,10,6,1,56,5,13,1
DE,ESS1-8e01,1.0,12.12.2018,89915,ESS8e02_1,8,2.1,12000276,1.23700523376465,0.755624890327454,2.499809187,2,4,2,1,7,4,6,3,3,1,47,5,15,1
DE,ESS1-8e01,1.0,12.12.2018,89916,ESS8e02_1,8,2.1,12000279,1.23700523376465,1.34534811973572,2.499809187,1,8,7,3,6,4,5,4,5,1,21,2,14,2
DE,ESS1-8e01,1.0,12.12.2018,89917,ESS8e02_1,8,2.1,12000282,1.23700523376465,1.32080602645874,2.499809187,3,5,5,3,6,3,7,4,3,2,15,2,10,2
DE,ESS1-8e01,1.0,12.12.2018,89918,ESS8e02_1,8,2.1,12000285,1.23700523376465,0.755624890327454,2.499809187,2,8,5,1,1,2,7,8,8,1,37,5,14,1
DE,ESS1-8e01,1.0,12.12.2018,89919,ESS8e02_1,8,2.1,12000286,1.23700523376465,1.3528196811676,2.499809187,3,1,0,2,5,2,5,4,2,2,59,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,89920,ESS8e02_1,8,2.1,12000289,1.23700523376465,0.755624890327454,2.499809187,3,6,5,1,6,2,7,5,5,1,40,6,17,1
DE,ESS1-8e01,1.0,12.12.2018,89921,ESS8e02_1,8,2.1,13000007,1.23700523376465,1.2955824136734,2.499809187,2,5,3,1,5,2,7,8,4,1,53,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,89922,ESS8e02_1,8,2.1,13000010,1.23700523376465,1.11797404289246,2.499809187,1,0,0,1,8,2,10,2,5,1,30,5,18,1
DE,ESS1-8e01,1.0,12.12.2018,89923,ESS8e02_1,8,2.1,13000013,1.23700523376465,1.28439736366272,2.499809187,2,2,0,2,5,3,7,4,5,2,76,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,89924,ESS8e02_1,8,2.1,13000019,1.23700523376465,1.11797404289246,2.499809187,2,8,5,1,5,2,7,7,7,1,32,5,15,1
DE,ESS1-8e01,1.0,12.12.2018,89925,ESS8e02_1,8,2.1,13000021,1.23700523376465,1.28439736366272,2.499809187,4,6,6,1,5,2,6,7,7,2,61,3,12,8
DE,ESS1-8e01,1.0,12.12.2018,89926,ESS8e02_1,8,2.1,13000024,1.23700523376465,1.11797404289246,2.499809187,2,5,6,2,5,4,6,5,5,1,29,5,15,1
DE,ESS1-8e01,1.0,12.12.2018,89927,ESS8e02_1,8,2.1,13000029,1.23700523376465,1.28439736366272,2.499809187,2,6,4,1,5,4,5,4,6,2,67,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,89928,ESS8e02_1,8,2.1,13000031,1.23700523376465,0.717407703399658,2.499809187,1,1,3,1,2,1,2,2,2,1,54,6,16,3
DE,ESS1-8e01,1.0,12.12.2018,89929,ESS8e02_1,8,2.1,13000032,1.23700523376465,1.28439736366272,2.499809187,2,0,0,2,5,2,5,8,6,2,73,3,10,6
DE,ESS1-8e01,1.0,12.12.2018,89930,ESS8e02_1,8,2.1,13000039,1.23700523376465,1.11797404289246,2.499809187,3,5,4,1,4,2,6,6,5,1,25,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,89931,ESS8e02_1,8,2.1,13000043,1.23700523376465,1.38168704509735,2.499809187,1,6,2,1,0,1,3,8,5,2,53,5,13,1
DE,ESS1-8e01,1.0,12.12.2018,89932,ESS8e02_1,8,2.1,13000046,1.23700523376465,2.93825030326843,2.499809187,2,3,3,1,2,1,3,5,3,2,69,2,9,6
DE,ESS1-8e01,1.0,12.12.2018,89933,ESS8e02_1,8,2.1,13000062,1.23700523376465,1.50155651569366,2.499809187,3,5,5,3,1,1,4,5,5,2,38,5,14,8
DE,ESS1-8e01,1.0,12.12.2018,89934,ESS8e02_1,8,2.1,13000063,1.23700523376465,1.36279630661011,2.499809187,2,6,8,3,5,2,5,6,4,2,15,1,10,2
DE,ESS1-8e01,1.0,12.12.2018,89935,ESS8e02_1,8,2.1,13000067,1.23700523376465,1.39582657814026,2.499809187,2,8,6,1,9,2,4,6,2,2,68,3,12,6
DE,ESS1-8e01,1.0,12.12.2018,89936,ESS8e02_1,8,2.1,13000069,1.23700523376465,1.50155651569366,2.499809187,3,5,4,1,5,1,5,7,5,2,45,3,13,8
DE,ESS1-8e01,1.0,12.12.2018,89937,ESS8e02_1,8,2.1,13000070,1.23700523376465,0.779647171497345,2.499809187,2,8,6,1,3,2,7,8,7,1,44,7,24,1
DE,ESS1-8e01,1.0,12.12.2018,89938,ESS8e02_1,8,2.1,13000071,1.23700523376465,1.39582657814026,2.499809187,3,5,8,2,5,1,10,5,6,2,78,3,8,6
DE,ESS1-8e01,1.0,12.12.2018,89939,ESS8e02_1,8,2.1,13000072,1.23700523376465,0.882974445819855,2.499809187,3,8,5,1,5,3,8,9,7,1,34,7,13,1
DE,ESS1-8e01,1.0,12.12.2018,89940,ESS8e02_1,8,2.1,13000083,1.23700523376465,0.784707963466644,2.499809187,2,8,8,1,4,2,8,8,7,2,38,7,16,1
DE,ESS1-8e01,1.0,12.12.2018,89941,ESS8e02_1,8,2.1,13000091,1.23700523376465,0.784707963466644,2.499809187,2,6,5,1,5,4,5,5,5,2,51,7,19,1
DE,ESS1-8e01,1.0,12.12.2018,89942,ESS8e02_1,8,2.1,13000092,1.23700523376465,1.21496593952179,2.499809187,3,7,6,1,4,4,4,8,6,1,19,4,12,2
DE,ESS1-8e01,1.0,12.12.2018,89943,ESS8e02_1,8,2.1,13000095,1.23700523376465,2.66909170150757,2.499809187,1,5,0,1,88,2,5,1,2,2,47,1,10,1
DE,ESS1-8e01,1.0,12.12.2018,89944,ESS8e02_1,8,2.1,13000097,1.23700523376465,0.784707963466644,2.499809187,1,5,6,1,4,2,5,7,5,2,54,7,17,1
DE,ESS1-8e01,1.0,12.12.2018,89945,ESS8e02_1,8,2.1,13000101,1.23700523376465,1.39582657814026,2.499809187,1,4,7,1,7,3,8,8,7,2,68,3,10,6
DE,ESS1-8e01,1.0,12.12.2018,89946,ESS8e02_1,8,2.1,13000103,1.23700523376465,0.721285879611969,2.499809187,2,2,2,1,5,2,8,7,7,1,62,7,17,6
DE,ESS1-8e01,1.0,12.12.2018,89947,ESS8e02_1,8,2.1,13000106,1.23700523376465,1.40798127651215,2.499809187,2,8,5,1,3,4,5,7,7,1,54,5,16,1
DE,ESS1-8e01,1.0,12.12.2018,89948,ESS8e02_1,8,2.1,13000107,1.23700523376465,1.39582657814026,2.499809187,2,3,2,1,5,2,8,9,5,2,62,3,14,1
DE,ESS1-8e01,1.0,12.12.2018,89949,ESS8e02_1,8,2.1,13000121,1.23700523376465,1.23335218429565,2.499809187,1,10,4,1,10,3,8,5,4,1,74,3,12,6
DE,ESS1-8e01,1.0,12.12.2018,89950,ESS8e02_1,8,2.1,13000122,1.23700523376465,1.32677018642426,2.499809187,1,6,4,1,3,4,3,8,5,2,33,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,89951,ESS8e02_1,8,2.1,13000125,1.23700523376465,1.3528196811676,2.499809187,3,5,3,1,8,4,6,6,5,2,58,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,89952,ESS8e02_1,8,2.1,13000127,1.23700523376465,1.3528196811676,2.499809187,2,5,7,1,8,1,8,8,7,2,79,3,12,8
DE,ESS1-8e01,1.0,12.12.2018,89953,ESS8e02_1,8,2.1,13000132,1.23700523376465,1.17753088474274,2.499809187,2,7,6,2,3,2,8,5,5,1,21,3,14,2
DE,ESS1-8e01,1.0,12.12.2018,89954,ESS8e02_1,8,2.1,13000134,1.23700523376465,1.3528196811676,2.499809187,2,10,4,1,2,3,0,1,1,2,57,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,89955,ESS8e02_1,8,2.1,13000138,1.23700523376465,1.17753088474274,2.499809187,3,3,2,2,7,4,2,0,2,1,28,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,89956,ESS8e02_1,8,2.1,13000139,1.23700523376465,1.3528196811676,2.499809187,4,0,0,1,10,2,5,5,4,2,70,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,89957,ESS8e02_1,8,2.1,13000142,1.23700523376465,1.3528196811676,2.499809187,1,3,1,1,5,2,8,3,2,2,59,5,13,6
DE,ESS1-8e01,1.0,12.12.2018,89958,ESS8e02_1,8,2.1,13000143,1.23700523376465,1.45529162883759,2.499809187,2,5,4,1,5,2,8,8,7,2,47,3,13,8
DE,ESS1-8e01,1.0,12.12.2018,89959,ESS8e02_1,8,2.1,13000144,1.23700523376465,1.32677018642426,2.499809187,2,6,5,1,2,2,9,9,8,2,22,4,15,2
DE,ESS1-8e01,1.0,12.12.2018,89960,ESS8e02_1,8,2.1,13000150,1.23700523376465,0.947275102138519,2.499809187,2,9,7,1,5,2,8,8,5,2,25,6,18,2
DE,ESS1-8e01,1.0,12.12.2018,89961,ESS8e02_1,8,2.1,13000153,1.23700523376465,1.23335218429565,2.499809187,2,2,1,2,4,4,5,3,4,1,70,5,12,6
DE,ESS1-8e01,1.0,12.12.2018,89962,ESS8e02_1,8,2.1,13000155,1.23700523376465,1.17753088474274,2.499809187,2,3,2,2,5,4,3,5,4,1,21,4,14,2
DE,ESS1-8e01,1.0,12.12.2018,89963,ESS8e02_1,8,2.1,13000159,1.23700523376465,0.699061930179596,2.499809187,1,5,4,1,4,2,7,6,5,1,69,6,16,6
DE,ESS1-8e01,1.0,12.12.2018,89964,ESS8e02_1,8,2.1,13000160,1.23700523376465,1.17753088474274,2.499809187,3,6,6,1,4,2,7,8,7,1,22,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,89965,ESS8e02_1,8,2.1,13000161,1.23700523376465,0.699061930179596,2.499809187,1,8,4,1,4,2,7,6,5,1,59,5,13,1
DE,ESS1-8e01,1.0,12.12.2018,89966,ESS8e02_1,8,2.1,13000163,1.23700523376465,1.32080602645874,2.499809187,3,5,4,2,4,2,6,9,8,2,18,2,10,2
DE,ESS1-8e01,1.0,12.12.2018,89967,ESS8e02_1,8,2.1,13000164,1.23700523376465,1.23335218429565,2.499809187,1,4,3,1,5,2,3,5,4,1,55,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,89968,ESS8e02_1,8,2.1,13000165,1.23700523376465,0.699061930179596,2.499809187,1,7,3,1,3,3,5,3,2,1,63,6,13,6
DE,ESS1-8e01,1.0,12.12.2018,89969,ESS8e02_1,8,2.1,13000167,1.23700523376465,0.742175698280334,2.499809187,1,4,3,1,5,4,6,4,5,2,56,5,15,1
DE,ESS1-8e01,1.0,12.12.2018,89970,ESS8e02_1,8,2.1,13000168,1.23700523376465,0.699061930179596,2.499809187,1,5,5,1,6,2,6,6,5,1,73,6,14,6
DE,ESS1-8e01,1.0,12.12.2018,89971,ESS8e02_1,8,2.1,13000194,0.512526333332062,0.625292301177979,2.499809187,2,3,3,1,2,1,4,4,5,2,66,3,14,6
DE,ESS1-8e01,1.0,12.12.2018,89972,ESS8e02_1,8,2.1,13000197,0.512526333332062,0.34304416179657,2.499809187,2,7,6,1,0,1,5,8,5,2,65,7,16,6
DE,ESS1-8e01,1.0,12.12.2018,89973,ESS8e02_1,8,2.1,13000199,0.512526333332062,0.349260628223419,2.499809187,2,4,4,1,5,1,4,3,3,1,43,5,13,5
DE,ESS1-8e01,1.0,12.12.2018,89974,ESS8e02_1,8,2.1,13000204,0.512526333332062,0.351527810096741,2.499809187,2,4,3,1,5,2,4,5,6,2,49,7,22,6
DE,ESS1-8e01,1.0,12.12.2018,89975,ESS8e02_1,8,2.1,13000208,0.512526333332062,0.613251864910126,2.499809187,3,0,0,2,6,1,3,0,0,2,29,3,15,3
DE,ESS1-8e01,1.0,12.12.2018,89976,ESS8e02_1,8,2.1,13000212,0.512526333332062,0.625292301177979,2.499809187,2,5,5,1,3,1,7,6,6,2,74,3,12,6
DE,ESS1-8e01,1.0,12.12.2018,89977,ESS8e02_1,8,2.1,13000220,0.512526333332062,0.544271528720856,2.499809187,3,2,3,2,4,3,5,5,5,1,23,5,16,1
DE,ESS1-8e01,1.0,12.12.2018,89978,ESS8e02_1,8,2.1,13000222,0.512526333332062,0.625292301177979,2.499809187,2,8,5,1,2,1,5,10,7,2,67,3,13,6
DE,ESS1-8e01,1.0,12.12.2018,89979,ESS8e02_1,8,2.1,13000227,0.512526333332062,0.323116183280945,2.499809187,1,5,5,1,3,2,8,8,5,1,58,7,17,1
DE,ESS1-8e01,1.0,12.12.2018,89980,ESS8e02_1,8,2.1,14000001,1.23700523376465,0.976674616336823,2.499809187,2,7,6,1,6,1,6,8,5,2,30,7,21,1
DE,ESS1-8e01,1.0,12.12.2018,89981,ESS8e02_1,8,2.1,14000016,1.23700523376465,1.36794686317444,2.499809187,2,1,4,1,5,1,5,10,10,2,22,4,13,5
DE,ESS1-8e01,1.0,12.12.2018,89982,ESS8e02_1,8,2.1,14000020,1.23700523376465,0.765209138393402,2.499809187,1,1,0,1,0,1,10,10,10,2,58,6,16,1
DE,ESS1-8e01,1.0,12.12.2018,89983,ESS8e02_1,8,2.1,14000021,1.23700523376465,0.765209138393402,2.499809187,1,9,6,1,4,1,7,7,6,2,67,7,13,6
DE,ESS1-8e01,1.0,12.12.2018,89984,ESS8e02_1,8,2.1,14000024,1.23700523376465,1.36179828643799,2.499809187,2,5,6,3,5,2,8,6,5,2,17,2,12,2
DE,ESS1-8e01,1.0,12.12.2018,89985,ESS8e02_1,8,2.1,14000028,1.23700523376465,1.39480400085449,2.499809187,1,6,6,1,5,2,8,8,7,2,85,3,14,6
DE,ESS1-8e01,1.0,12.12.2018,89986,ESS8e02_1,8,2.1,14000032,1.23700523376465,1.36794686317444,2.499809187,2,5,5,3,2,3,7,8,7,2,19,4,13,2
DE,ESS1-8e01,1.0,12.12.2018,89987,ESS8e02_1,8,2.1,14000039,1.23700523376465,1.27162992954254,2.499809187,1,10,8,3,5,1,6,6,6,1,61,3,9,1
DE,ESS1-8e01,1.0,12.12.2018,89988,ESS8e02_1,8,2.1,14000045,1.23700523376465,0.765209138393402,2.499809187,2,6,5,1,5,1,7,8,8,2,68,7,16,1
DE,ESS1-8e01,1.0,12.12.2018,89989,ESS8e02_1,8,2.1,14000047,1.23700523376465,1.27162992954254,2.499809187,1,3,2,1,8,4,7,6,3,1,65,3,11,5
DE,ESS1-8e01,1.0,12.12.2018,89990,ESS8e02_1,8,2.1,14000048,1.23700523376465,1.5004563331604,2.499809187,3,4,3,1,4,1,6,5,4,2,35,3,15,1
DE,ESS1-8e01,1.0,12.12.2018,89991,ESS8e02_1,8,2.1,14000063,0.512526333332062,0.337933272123337,2.499809187,1,6,3,1,5,5,8,5,4,1,49,5,15,1
DE,ESS1-8e01,1.0,12.12.2018,89992,ESS8e02_1,8,2.1,14000065,0.512526333332062,0.337933272123337,2.499809187,2,8,7,1,2,1,9,10,10,1,48,5,15,1
DE,ESS1-8e01,1.0,12.12.2018,89993,ESS8e02_1,8,2.1,14000066,0.512526333332062,0.312636822462082,2.499809187,1,6,3,1,6,1,7,6,5,1,66,6,16,6
DE,ESS1-8e01,1.0,12.12.2018,89994,ESS8e02_1,8,2.1,14000067,0.512526333332062,0.605012476444244,2.499809187,3,6,6,1,5,2,8,8,6,2,64,3,12,6
DE,ESS1-8e01,1.0,12.12.2018,89995,ESS8e02_1,8,2.1,14000068,0.512526333332062,0.331918388605118,2.499809187,2,4,0,1,5,3,5,9,7,2,59,6,16,1
DE,ESS1-8e01,1.0,12.12.2018,89996,ESS8e02_1,8,2.1,14000072,0.512526333332062,0.601670861244202,2.499809187,2,6,5,3,3,2,6,5,7,1,16,2,10,2
DE,ESS1-8e01,1.0,12.12.2018,89997,ESS8e02_1,8,2.1,14000073,0.512526333332062,0.610280692577362,2.499809187,3,8,5,1,6,2,6,4,5,1,52,5,13,1
DE,ESS1-8e01,1.0,12.12.2018,89998,ESS8e02_1,8,2.1,14000074,0.512526333332062,0.331918388605118,2.499809187,1,6,5,1,3,2,8,8,8,2,73,7,12,6
DE,ESS1-8e01,1.0,12.12.2018,89999,ESS8e02_1,8,2.1,14000076,0.512526333332062,0.650840103626251,2.499809187,1,3,3,1,0,1,7,10,10,2,43,5,15,1
DE,ESS1-8e01,1.0,12.12.2018,90000,ESS8e02_1,8,2.1,14000078,0.512526333332062,0.610280692577362,2.499809187,4,4,2,2,7,5,5,4,4,1,46,3,11,1
DE,ESS1-8e01,1.0,12.12.2018,90001,ESS8e02_1,8,2.1,14000080,0.512526333332062,0.605012476444244,2.499809187,1,8,9,1,3,4,10,10,5,2,63,3,13,6
DE,ESS1-8e01,1.0,12.12.2018,90002,ESS8e02_1,8,2.1,14000085,0.512526333332062,0.605012476444244,2.499809187,2,5,6,1,5,2,3,3,4,2,72,3,15,6
DE,ESS1-8e01,1.0,12.12.2018,90003,ESS8e02_1,8,2.1,14000090,0.512526333332062,0.590695083141327,2.499809187,2,6,6,3,5,2,5,4,4,2,16,1,10,2
DE,ESS1-8e01,1.0,12.12.2018,90004,ESS8e02_1,8,2.1,14000091,0.512526333332062,0.650840103626251,2.499809187,2,5,4,1,0,2,0,5,0,2,52,3,14,1
DE,ESS1-8e01,1.0,12.12.2018,90005,ESS8e02_1,8,2.1,14000095,0.512526333332062,0.610280692577362,2.499809187,4,5,5,2,5,2,4,4,5,1,49,3,11,4
DE,ESS1-8e01,1.0,12.12.2018,90006,ESS8e02_1,8,2.1,14000096,0.512526333332062,0.5266193151474,2.499809187,3,8,6,3,1,2,7,8,7,1,20,4,12,2
DE,ESS1-8e01,1.0,12.12.2018,90007,ESS8e02_1,8,2.1,14000097,0.512526333332062,0.312636822462082,2.499809187,1,10,8,1,5,2,10,10,10,1,62,6,22,1
DE,ESS1-8e01,1.0,12.12.2018,90008,ESS8e02_1,8,2.1,14000098,0.512526333332062,0.312636822462082,2.499809187,3,5,4,1,1,1,4,5,6,1,61,5,12,6
DE,ESS1-8e01,1.0,12.12.2018,90009,ESS8e02_1,8,2.1,14000099,0.512526333332062,0.551583766937256,2.499809187,1,5,4,1,2,2,5,2,5,1,76,3,11,5
DE,ESS1-8e01,1.0,12.12.2018,90010,ESS8e02_1,8,2.1,14000100,0.512526333332062,0.590695083141327,2.499809187,3,5,4,3,3,2,4,5,5,2,17,2,10,2
DE,ESS1-8e01,1.0,12.12.2018,90011,ESS8e02_1,8,2.1,14000101,0.512526333332062,0.610280692577362,2.499809187,1,8,7,1,2,2,8,8,6,1,41,4,19,1
DE,ESS1-8e01,1.0,12.12.2018,90012,ESS8e02_1,8,2.1,14000102,0.512526333332062,0.605012476444244,2.499809187,3,6,5,2,5,2,8,8,8,2,75,3,12,6
DE,ESS1-8e01,1.0,12.12.2018,90013,ESS8e02_1,8,2.1,14000103,0.512526333332062,0.312636822462082,2.499809187,2,8,8,1,4,2,8,6,7,1,67,7,18,6
DE,ESS1-8e01,1.0,12.12.2018,90014,ESS8e02_1,8,2.1,14000106,0.512526333332062,0.610280692577362,2.499809187,2,5,6,1,1,1,5,5,5,1,49,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,90015,ESS8e02_1,8,2.1,15000003,1.23700523376465,0.663705408573151,2.499809187,3,10,5,1,3,4,2,8,2,1,60,6,20,3
DE,ESS1-8e01,1.0,12.12.2018,90016,ESS8e02_1,8,2.1,15000006,1.23700523376465,1.2955824136734,2.499809187,3,6,5,1,5,2,6,5,6,1,51,3,11,3
DE,ESS1-8e01,1.0,12.12.2018,90017,ESS8e02_1,8,2.1,15000021,1.23700523376465,0.722064733505249,2.499809187,1,3,3,1,5,3,9,7,5,2,46,5,18,1
DE,ESS1-8e01,1.0,12.12.2018,90018,ESS8e02_1,8,2.1,15000022,1.23700523376465,0.812486410140991,2.499809187,2,7,7,1,5,2,5,5,5,1,23,6,17,2
DE,ESS1-8e01,1.0,12.12.2018,90019,ESS8e02_1,8,2.1,15000023,1.23700523376465,1.17097282409668,2.499809187,1,6,4,1,6,4,3,3,4,1,56,5,13,1
DE,ESS1-8e01,1.0,12.12.2018,90020,ESS8e02_1,8,2.1,15000026,1.23700523376465,1.38168704509735,2.499809187,1,4,5,1,7,2,3,3,4,2,51,3,15,1
DE,ESS1-8e01,1.0,12.12.2018,90021,ESS8e02_1,8,2.1,15000028,1.23700523376465,1.2955824136734,2.499809187,3,7,7,1,5,1,9,9,9,1,54,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,90022,ESS8e02_1,8,2.1,15000029,1.23700523376465,1.28439736366272,2.499809187,1,5,3,1,5,1,7,8,5,2,64,3,12,6
